order_item_id,order_id,product_id,quantity,unit_price,line_total
3136,240,30,4,489.74,1958.96
3137,1785,10,2,851.23,1702.46
3138,668,48,4,801.86,3207.44
3139,1064,27,1,455.56,455.56
3140,72,9,3,984.09,2952.27
3141,1724,25,2,451.44,902.88
3142,1916,26,3,746.21,2238.63
3143,478,1,4,678.86,2715.44
3144,1529,43,2,858.15,1716.3
3145,490,10,5,851.23,4256.15
3146,1238,12,2,202.48,404.96
3147,364,7,1,808.49,808.49
3148,1039,26,4,746.21,2984.84
3149,1405,10,3,851.23,2553.69
3150,1057,22,2,599.49,1198.98
3151,810,2,4,478.44,1913.76
3152,828,26,2,746.21,1492.42
3153,1969,20,5,461.89,2309.45
3154,458,18,2,469.89,939.78
3155,1138,13,4,499.42,1997.68
3156,298,39,4,547.18,2188.72
3157,1564,28,4,841.45,3365.8
3158,274,11,4,460.85,1843.4
3159,1285,43,1,858.15,858.15
3160,584,23,1,616.52,616.52
3161,1120,5,3,341.83,1025.49
3162,489,46,4,755.93,3023.72
3163,1925,39,3,547.18,1641.54
3164,1003,10,2,851.23,1702.46
3165,831,34,4,894.09,3576.36
3166,162,14,4,156.09,624.36
3167,1979,32,1,716.4,716.4
3168,988,20,2,461.89,923.78
3169,1709,22,3,599.49,1798.47
3170,1179,44,5,386.57,1932.85
3171,691,28,5,841.45,4207.25
3172,847,8,5,34.17,170.85
3173,509,9,5,984.09,4920.45
3174,1936,19,3,256.7,770.1
3175,414,47,3,542.83,1628.49
3176,6,45,2,943.3,1886.6
3177,325,24,5,432.46,2162.3
3178,1076,31,1,281.84,281.84
3179,631,2,4,478.44,1913.76
3180,11,24,4,432.46,1729.84
3181,110,16,2,780.63,1561.26
3182,466,21,2,670.89,1341.78
3183,1067,21,4,670.89,2683.56
3184,1152,18,5,469.89,2349.45
3185,131,22,5,599.49,2997.45
3186,529,22,2,599.49,1198.98
3187,318,9,3,984.09,2952.27
3188,1775,41,5,395.57,1977.85
3189,1237,15,5,893.72,4468.6
3190,173,40,2,71.63,143.26
3191,1201,16,4,780.63,3122.52
3192,1067,37,4,709.34,2837.36
3193,1186,2,3,478.44,1435.32
3194,1564,33,1,278.99,278.99
3195,48,25,2,451.44,902.88
3196,817,40,3,71.63,214.89
3197,561,6,5,676.06,3380.3
3198,1632,32,4,716.4,2865.6
3199,1824,39,3,547.18,1641.54
3200,1906,5,4,341.83,1367.32
3201,1893,25,2,451.44,902.88
3202,1763,50,3,441.47,1324.41
3203,717,46,2,755.93,1511.86
3204,1698,24,1,432.46,432.46
3205,1120,31,2,281.84,563.68
3206,1957,15,1,893.72,893.72
3207,1678,21,3,670.89,2012.67
3208,28,40,4,71.63,286.52
3209,363,36,2,389.19,778.38
3210,1088,18,3,469.89,1409.67
3211,1420,32,3,716.4,2149.2
3212,282,39,5,547.18,2735.9
3213,271,13,2,499.42,998.84
3214,1374,39,5,547.18,2735.9
3215,1094,8,3,34.17,102.51
3216,1945,47,1,542.83,542.83
3217,1072,48,2,801.86,1603.72
3218,552,34,5,894.09,4470.45
3219,589,19,2,256.7,513.4
3220,353,25,4,451.44,1805.76
3221,1566,45,1,943.3,943.3
3222,1822,20,3,461.89,1385.67
3223,1102,14,2,156.09,312.18
3224,1697,19,1,256.7,256.7
3225,1325,2,4,478.44,1913.76
3226,1737,6,3,676.06,2028.18
3227,1118,30,2,489.74,979.48
3228,671,29,4,768.15,3072.6
3229,1183,36,2,389.19,778.38
3230,1813,39,4,547.18,2188.72
3231,1703,49,3,493.34,1480.02
3232,855,7,3,808.49,2425.47
3233,521,30,3,489.74,1469.22
3234,703,13,5,499.42,2497.1
3235,1705,30,3,489.74,1469.22
3236,359,11,5,460.85,2304.25
3237,84,9,3,984.09,2952.27
3238,1826,2,1,478.44,478.44
3239,869,4,3,520.29,1560.87
3240,1440,36,4,389.19,1556.76
3241,1413,24,2,432.46,864.92
3242,1000,21,4,670.89,2683.56
3243,50,36,1,389.19,389.19
3244,648,41,4,395.57,1582.28
3245,976,42,3,946.59,2839.77
3246,130,26,2,746.21,1492.42
3247,1752,21,5,670.89,3354.45
3248,937,49,1,493.34,493.34
3249,35,42,3,946.59,2839.77
3250,1629,21,5,670.89,3354.45
3251,1479,49,5,493.34,2466.7
3252,1530,3,5,662.25,3311.25
3253,1552,4,2,520.29,1040.58
3254,679,32,1,716.4,716.4
3255,1088,5,2,341.83,683.66
3256,1497,10,1,851.23,851.23
3257,1302,34,2,894.09,1788.18
3258,703,46,2,755.93,1511.86
3259,377,6,3,676.06,2028.18
3260,1154,23,3,616.52,1849.56
3261,1415,6,4,676.06,2704.24
3262,1162,22,1,599.49,599.49
3263,644,32,4,716.4,2865.6
3264,1356,35,1,146.98,146.98
3265,1825,34,4,894.09,3576.36
3266,369,42,4,946.59,3786.36
3267,1615,45,2,943.3,1886.6
3268,1610,36,1,389.19,389.19
3269,802,14,4,156.09,624.36
3270,1241,11,1,460.85,460.85
3271,196,49,3,493.34,1480.02
3272,1113,15,2,893.72,1787.44
3273,910,4,5,520.29,2601.45
3274,827,2,1,478.44,478.44
3275,534,42,2,946.59,1893.18
3276,1046,31,1,281.84,281.84
3277,183,3,2,662.25,1324.5
3278,1381,49,2,493.34,986.68
3279,226,10,2,851.23,1702.46
3280,578,33,3,278.99,836.97
3281,379,21,4,670.89,2683.56
3282,1464,49,4,493.34,1973.36
3283,399,2,5,478.44,2392.2
3284,903,49,3,493.34,1480.02
3285,1490,32,1,716.4,716.4
3286,1646,43,4,858.15,3432.6
3287,102,36,1,389.19,389.19
3288,1262,3,2,662.25,1324.5
3289,1841,38,1,420.71,420.71
3290,564,14,2,156.09,312.18
3291,1586,38,4,420.71,1682.84
3292,572,1,3,678.86,2036.58
3293,1159,45,1,943.3,943.3
3294,1962,38,3,420.71,1262.13
3295,1437,33,2,278.99,557.98
3296,461,26,2,746.21,1492.42
3297,1382,10,5,851.23,4256.15
3298,1388,1,5,678.86,3394.3
3299,1811,19,3,256.7,770.1
3300,928,36,3,389.19,1167.57
3301,1229,33,4,278.99,1115.96
3302,752,11,2,460.85,921.7
3303,603,49,5,493.34,2466.7
3304,1767,17,3,184.12,552.36
3305,300,13,3,499.42,1498.26
3306,797,17,4,184.12,736.48
3307,1303,8,3,34.17,102.51
3308,1533,29,1,768.15,768.15
3309,1211,29,5,768.15,3840.75
3310,1070,42,5,946.59,4732.95
3311,205,50,4,441.47,1765.88
3312,1357,14,2,156.09,312.18
3313,1701,8,1,34.17,34.17
3314,19,25,1,451.44,451.44
3315,1534,48,2,801.86,1603.72
3316,18,13,5,499.42,2497.1
3317,1964,48,3,801.86,2405.58
3318,1312,45,2,943.3,1886.6
3319,1877,38,3,420.71,1262.13
3320,596,24,4,432.46,1729.84
3321,356,4,2,520.29,1040.58
3322,1277,37,3,709.34,2128.02
3323,1477,14,5,156.09,780.45
3324,103,2,3,478.44,1435.32
3325,498,1,2,678.86,1357.72
3326,1236,12,3,202.48,607.44
3327,1302,14,4,156.09,624.36
3328,666,47,4,542.83,2171.32
3329,584,47,3,542.83,1628.49
3330,1837,30,4,489.74,1958.96
3331,1343,39,2,547.18,1094.36
3332,606,32,4,716.4,2865.6
3333,1409,36,5,389.19,1945.95
3334,1299,19,2,256.7,513.4
3335,778,5,5,341.83,1709.15
3336,1305,7,1,808.49,808.49
3337,978,2,5,478.44,2392.2
3338,612,4,1,520.29,520.29
3339,841,18,1,469.89,469.89
3340,756,20,4,461.89,1847.56
3341,963,25,5,451.44,2257.2
3342,1067,11,1,460.85,460.85
3343,1806,4,3,520.29,1560.87
3344,519,14,2,156.09,312.18
3345,141,28,3,841.45,2524.35
3346,1297,5,3,341.83,1025.49
3347,169,27,1,455.56,455.56
3348,479,20,1,461.89,461.89
3349,975,8,3,34.17,102.51
3350,661,10,3,851.23,2553.69
3351,629,30,2,489.74,979.48
3352,1106,8,1,34.17,34.17
3353,1253,31,2,281.84,563.68
3354,1142,1,1,678.86,678.86
3355,1521,6,2,676.06,1352.12
3356,102,30,5,489.74,2448.7
3357,747,45,5,943.3,4716.5
3358,1169,18,3,469.89,1409.67
3359,1057,2,5,478.44,2392.2
3360,1601,31,1,281.84,281.84
3361,659,47,2,542.83,1085.66
3362,45,14,1,156.09,156.09
3363,682,26,4,746.21,2984.84
3364,1868,2,1,478.44,478.44
3365,1165,32,4,716.4,2865.6
3366,1447,30,4,489.74,1958.96
3367,608,12,1,202.48,202.48
3368,194,37,1,709.34,709.34
3369,84,43,1,858.15,858.15
3370,1181,50,3,441.47,1324.41
3371,1524,46,3,755.93,2267.79
3372,1984,47,4,542.83,2171.32
3373,929,13,3,499.42,1498.26
3374,818,2,3,478.44,1435.32
3375,1882,13,2,499.42,998.84
3376,704,45,4,943.3,3773.2
3377,1256,1,1,678.86,678.86
3378,1068,37,4,709.34,2837.36
3379,1684,36,4,389.19,1556.76
3380,1431,15,1,893.72,893.72
3381,1246,19,3,256.7,770.1
3382,1746,6,5,676.06,3380.3
3383,734,24,4,432.46,1729.84
3384,459,31,5,281.84,1409.2
3385,1572,11,3,460.85,1382.55
3386,935,43,3,858.15,2574.45
3387,1596,47,5,542.83,2714.15
3388,1466,35,2,146.98,293.96
3389,1491,21,3,670.89,2012.67
3390,1337,27,2,455.56,911.12
3391,1315,38,4,420.71,1682.84
3392,936,24,4,432.46,1729.84
3393,191,23,3,616.52,1849.56
3394,1405,10,4,851.23,3404.92
3395,1870,44,5,386.57,1932.85
3396,1880,27,3,455.56,1366.68
3397,998,28,1,841.45,841.45
3398,299,39,3,547.18,1641.54
3399,658,9,3,984.09,2952.27
3400,952,23,4,616.52,2466.08
3401,437,29,5,768.15,3840.75
3402,91,44,2,386.57,773.14
3403,258,3,3,662.25,1986.75
3404,775,33,2,278.99,557.98
3405,851,39,3,547.18,1641.54
3406,88,35,2,146.98,293.96
3407,1482,37,2,709.34,1418.68
3408,219,14,4,156.09,624.36
3409,1819,6,4,676.06,2704.24
3410,1721,8,5,34.17,170.85
3411,997,35,1,146.98,146.98
3412,1942,34,1,894.09,894.09
3413,541,37,1,709.34,709.34
3414,1172,17,5,184.12,920.6
3415,962,43,2,858.15,1716.3
3416,19,48,2,801.86,1603.72
3417,1201,44,3,386.57,1159.71
3418,1422,32,1,716.4,716.4
3419,155,21,3,670.89,2012.67
3420,1239,36,4,389.19,1556.76
3421,837,34,4,894.09,3576.36
3422,617,15,5,893.72,4468.6
3423,1140,23,4,616.52,2466.08
3424,607,45,1,943.3,943.3
3425,1471,15,4,893.72,3574.88
3426,474,10,2,851.23,1702.46
3427,1131,46,1,755.93,755.93
3428,675,33,1,278.99,278.99
3429,448,32,2,716.4,1432.8
3430,927,5,3,341.83,1025.49
3431,1182,16,4,780.63,3122.52
3432,733,20,2,461.89,923.78
3433,1601,35,1,146.98,146.98
3434,329,13,1,499.42,499.42
3435,358,2,1,478.44,478.44
3436,1876,19,1,256.7,256.7
3437,772,14,2,156.09,312.18
3438,269,50,1,441.47,441.47
3439,151,5,3,341.83,1025.49
3440,1835,29,1,768.15,768.15
3441,1523,28,3,841.45,2524.35
3442,1093,43,4,858.15,3432.6
3443,1004,1,5,678.86,3394.3
3444,769,20,3,461.89,1385.67
3445,1852,25,3,451.44,1354.32
3446,1198,14,3,156.09,468.27
3447,951,28,5,841.45,4207.25
3448,1299,38,4,420.71,1682.84
3449,1814,41,5,395.57,1977.85
3450,408,38,1,420.71,420.71
3451,385,44,4,386.57,1546.28
3452,1926,3,4,662.25,2649.0
3453,503,21,3,670.89,2012.67
3454,1137,2,3,478.44,1435.32
3455,278,45,4,943.3,3773.2
3456,304,25,5,451.44,2257.2
3457,1078,50,1,441.47,441.47
3458,490,28,5,841.45,4207.25
3459,1415,40,3,71.63,214.89
3460,453,44,4,386.57,1546.28
3461,1670,2,4,478.44,1913.76
3462,1431,3,4,662.25,2649.0
3463,622,49,1,493.34,493.34
3464,1733,31,3,281.84,845.52
3465,1797,35,1,146.98,146.98
3466,217,6,2,676.06,1352.12
3467,1096,47,1,542.83,542.83
3468,1445,30,4,489.74,1958.96
3469,1313,48,3,801.86,2405.58
3470,924,16,5,780.63,3903.15
3471,370,31,1,281.84,281.84
3472,52,21,3,670.89,2012.67
3473,813,36,4,389.19,1556.76
3474,860,14,5,156.09,780.45
3475,1350,27,1,455.56,455.56
3476,1341,1,2,678.86,1357.72
3477,1384,38,1,420.71,420.71
3478,365,33,4,278.99,1115.96
3479,1960,5,5,341.83,1709.15
3480,738,12,4,202.48,809.92
3481,156,18,5,469.89,2349.45
3482,842,25,5,451.44,2257.2
3483,978,42,1,946.59,946.59
3484,1372,17,5,184.12,920.6
3485,567,8,5,34.17,170.85
3486,1908,32,2,716.4,1432.8
3487,82,29,3,768.15,2304.45
3488,1252,11,1,460.85,460.85
3489,568,19,5,256.7,1283.5
3490,821,22,4,599.49,2397.96
3491,598,8,2,34.17,68.34
3492,222,5,2,341.83,683.66
3493,447,31,4,281.84,1127.36
3494,718,16,1,780.63,780.63
3495,1501,25,2,451.44,902.88
3496,1502,50,4,441.47,1765.88
3497,168,3,3,662.25,1986.75
3498,1650,12,2,202.48,404.96
3499,772,22,5,599.49,2997.45
3500,1498,32,2,716.4,1432.8
3501,1569,46,4,755.93,3023.72
3502,455,45,1,943.3,943.3
3503,212,7,2,808.49,1616.98
3504,1491,9,2,984.09,1968.18
3505,1372,48,5,801.86,4009.3
3506,1626,37,1,709.34,709.34
3507,225,29,4,768.15,3072.6
3508,1887,24,4,432.46,1729.84
3509,1028,2,5,478.44,2392.2
3510,1623,45,3,943.3,2829.9
3511,332,41,5,395.57,1977.85
3512,494,7,4,808.49,3233.96
3513,1604,31,1,281.84,281.84
3514,849,18,4,469.89,1879.56
3515,892,36,4,389.19,1556.76
3516,389,5,1,341.83,341.83
3517,1756,6,3,676.06,2028.18
3518,1587,43,3,858.15,2574.45
3519,804,31,4,281.84,1127.36
3520,1106,33,2,278.99,557.98
3521,1151,9,1,984.09,984.09
3522,1745,2,2,478.44,956.88
3523,1113,6,5,676.06,3380.3
3524,134,12,2,202.48,404.96
3525,104,29,5,768.15,3840.75
3526,318,24,5,432.46,2162.3
3527,1019,17,4,184.12,736.48
3528,1577,5,2,341.83,683.66
3529,432,38,4,420.71,1682.84
3530,314,8,5,34.17,170.85
3531,1503,3,2,662.25,1324.5
3532,6,13,2,499.42,998.84
3533,579,20,2,461.89,923.78
3534,1700,48,4,801.86,3207.44
3535,350,1,3,678.86,2036.58
3536,972,4,5,520.29,2601.45
3537,1518,1,1,678.86,678.86
3538,1964,34,3,894.09,2682.27
3539,758,38,5,420.71,2103.55
3540,1532,1,3,678.86,2036.58
3541,1340,9,3,984.09,2952.27
3542,568,16,4,780.63,3122.52
3543,523,14,2,156.09,312.18
3544,1900,43,4,858.15,3432.6
3545,1624,31,4,281.84,1127.36
3546,100,14,1,156.09,156.09
3547,1062,12,4,202.48,809.92
3548,677,36,5,389.19,1945.95
3549,1672,5,2,341.83,683.66
3550,168,43,2,858.15,1716.3
3551,1882,33,2,278.99,557.98
3552,5,49,1,493.34,493.34
3553,663,31,5,281.84,1409.2
3554,1249,5,5,341.83,1709.15
3555,1885,11,2,460.85,921.7
3556,1966,41,4,395.57,1582.28
3557,66,41,3,395.57,1186.71
3558,2000,15,3,893.72,2681.16
3559,1666,27,1,455.56,455.56
3560,1071,49,4,493.34,1973.36
3561,1212,3,3,662.25,1986.75
3562,1966,50,4,441.47,1765.88
3563,544,2,2,478.44,956.88
3564,165,43,3,858.15,2574.45
3565,1666,26,4,746.21,2984.84
3566,1122,39,2,547.18,1094.36
3567,1,48,2,801.86,1603.72
3568,163,31,5,281.84,1409.2
3569,1772,33,4,278.99,1115.96
3570,1402,42,2,946.59,1893.18
3571,341,16,5,780.63,3903.15
3572,986,34,3,894.09,2682.27
3573,1654,32,1,716.4,716.4
3574,994,28,5,841.45,4207.25
3575,742,2,4,478.44,1913.76
3576,1684,5,5,341.83,1709.15
3577,1363,6,2,676.06,1352.12
3578,169,50,1,441.47,441.47
3579,1048,24,3,432.46,1297.38
3580,1964,26,3,746.21,2238.63
3581,1616,30,3,489.74,1469.22
3582,1881,20,5,461.89,2309.45
3583,1744,39,3,547.18,1641.54
3584,138,20,4,461.89,1847.56
3585,207,33,4,278.99,1115.96
3586,1645,25,5,451.44,2257.2
3587,1296,45,5,943.3,4716.5
3588,1415,44,5,386.57,1932.85
3589,165,39,5,547.18,2735.9
3590,182,9,4,984.09,3936.36
3591,1712,22,1,599.49,599.49
3592,21,45,4,943.3,3773.2
3593,247,22,5,599.49,2997.45
3594,520,34,5,894.09,4470.45
3595,1061,41,1,395.57,395.57
3596,911,17,3,184.12,552.36
3597,1137,18,3,469.89,1409.67
3598,1779,39,5,547.18,2735.9
3599,1341,15,3,893.72,2681.16
3600,1016,21,2,670.89,1341.78
3601,1011,37,2,709.34,1418.68
3602,1737,23,3,616.52,1849.56
3603,272,13,3,499.42,1498.26
3604,1754,34,4,894.09,3576.36
3605,1434,18,3,469.89,1409.67
3606,60,39,4,547.18,2188.72
3607,1144,43,2,858.15,1716.3
3608,1896,50,5,441.47,2207.35
3609,518,9,3,984.09,2952.27
3610,269,13,3,499.42,1498.26
3611,1167,46,5,755.93,3779.65
3612,887,36,3,389.19,1167.57
3613,950,14,4,156.09,624.36
3614,330,38,5,420.71,2103.55
3615,433,12,1,202.48,202.48
3616,223,47,3,542.83,1628.49
3617,1687,41,2,395.57,791.14
3618,355,14,5,156.09,780.45
3619,941,41,3,395.57,1186.71
3620,1550,12,4,202.48,809.92
3621,447,24,2,432.46,864.92
3622,1656,26,4,746.21,2984.84
3623,882,46,3,755.93,2267.79
3624,934,37,4,709.34,2837.36
3625,81,35,3,146.98,440.94
3626,1578,10,3,851.23,2553.69
3627,1273,39,1,547.18,547.18
3628,1883,17,1,184.12,184.12
3629,1946,25,5,451.44,2257.2
3630,1209,26,1,746.21,746.21
3631,1710,5,2,341.83,683.66
3632,901,17,4,184.12,736.48
3633,1408,30,5,489.74,2448.7
3634,1503,38,3,420.71,1262.13
3635,702,33,5,278.99,1394.95
3636,1714,27,2,455.56,911.12
3637,1879,18,1,469.89,469.89
3638,594,28,4,841.45,3365.8
3639,1610,39,1,547.18,547.18
3640,456,31,4,281.84,1127.36
3641,560,25,3,451.44,1354.32
3642,1150,8,2,34.17,68.34
3643,245,12,1,202.48,202.48
3644,1428,24,1,432.46,432.46
3645,198,3,1,662.25,662.25
3646,132,18,1,469.89,469.89
3647,522,36,5,389.19,1945.95
3648,1376,18,2,469.89,939.78
3649,829,7,4,808.49,3233.96
3650,1731,14,1,156.09,156.09
3651,1469,43,5,858.15,4290.75
3652,1841,4,1,520.29,520.29
3653,796,8,3,34.17,102.51
3654,1303,40,3,71.63,214.89
3655,1875,19,4,256.7,1026.8
3656,559,16,2,780.63,1561.26
3657,1530,15,5,893.72,4468.6
3658,1587,39,5,547.18,2735.9
3659,730,49,3,493.34,1480.02
3660,580,36,3,389.19,1167.57
3661,616,16,2,780.63,1561.26
3662,886,2,5,478.44,2392.2
3663,594,38,3,420.71,1262.13
3664,1786,49,2,493.34,986.68
3665,1379,11,4,460.85,1843.4
3666,223,14,5,156.09,780.45
3667,1985,40,1,71.63,71.63
3668,1902,11,1,460.85,460.85
3669,1930,37,5,709.34,3546.7
3670,302,18,4,469.89,1879.56
3671,1523,8,1,34.17,34.17
3672,457,16,4,780.63,3122.52
3673,1539,15,2,893.72,1787.44
3674,820,30,5,489.74,2448.7
3675,275,11,2,460.85,921.7
3676,1690,15,3,893.72,2681.16
3677,1032,7,1,808.49,808.49
3678,972,16,3,780.63,2341.89
3679,1728,28,5,841.45,4207.25
3680,539,39,4,547.18,2188.72
3681,987,29,2,768.15,1536.3
3682,147,15,1,893.72,893.72
3683,1077,6,4,676.06,2704.24
3684,943,46,4,755.93,3023.72
3685,1335,29,2,768.15,1536.3
3686,389,48,4,801.86,3207.44
3687,887,40,4,71.63,286.52
3688,1609,2,5,478.44,2392.2
3689,815,49,3,493.34,1480.02
3690,1717,14,4,156.09,624.36
3691,1336,28,5,841.45,4207.25
3692,1843,22,3,599.49,1798.47
3693,294,2,4,478.44,1913.76
3694,1822,33,5,278.99,1394.95
3695,1865,25,4,451.44,1805.76
3696,277,39,2,547.18,1094.36
3697,285,24,2,432.46,864.92
3698,291,46,1,755.93,755.93
3699,476,39,4,547.18,2188.72
3700,621,11,4,460.85,1843.4
3701,1987,14,2,156.09,312.18
3702,120,21,3,670.89,2012.67
3703,1087,26,3,746.21,2238.63
3704,648,16,3,780.63,2341.89
3705,721,15,4,893.72,3574.88
3706,717,39,4,547.18,2188.72
3707,1763,2,5,478.44,2392.2
3708,1194,16,1,780.63,780.63
3709,428,29,1,768.15,768.15
3710,178,25,5,451.44,2257.2
3711,1857,23,3,616.52,1849.56
3712,1999,25,1,451.44,451.44
3713,160,32,4,716.4,2865.6
3714,1588,47,4,542.83,2171.32
3715,40,28,1,841.45,841.45
3716,1370,28,3,841.45,2524.35
3717,1030,23,2,616.52,1233.04
3718,1781,18,3,469.89,1409.67
3719,859,17,4,184.12,736.48
3720,1168,11,2,460.85,921.7
3721,1492,15,5,893.72,4468.6
3722,208,42,5,946.59,4732.95
3723,222,39,5,547.18,2735.9
3724,1437,13,1,499.42,499.42
3725,416,25,3,451.44,1354.32
3726,655,4,2,520.29,1040.58
3727,723,6,2,676.06,1352.12
3728,566,6,5,676.06,3380.3
3729,1944,45,5,943.3,4716.5
3730,732,4,3,520.29,1560.87
3731,1987,6,5,676.06,3380.3
3732,612,17,4,184.12,736.48
3733,608,10,3,851.23,2553.69
3734,462,10,4,851.23,3404.92
3735,794,18,2,469.89,939.78
3736,218,15,4,893.72,3574.88
3737,1270,20,2,461.89,923.78
3738,853,34,1,894.09,894.09
3739,980,15,1,893.72,893.72
3740,1121,40,1,71.63,71.63
3741,1140,37,2,709.34,1418.68
3742,1902,19,5,256.7,1283.5
3743,442,31,4,281.84,1127.36
3744,1172,11,2,460.85,921.7
3745,276,2,2,478.44,956.88
3746,1920,39,1,547.18,547.18
3747,1039,5,1,341.83,341.83
3748,1483,18,2,469.89,939.78
3749,969,35,1,146.98,146.98
3750,392,50,4,441.47,1765.88
3751,511,36,3,389.19,1167.57
3752,482,47,2,542.83,1085.66
3753,787,10,5,851.23,4256.15
3754,966,12,2,202.48,404.96
3755,1248,1,3,678.86,2036.58
3756,19,11,3,460.85,1382.55
3757,1716,33,1,278.99,278.99
3758,1425,33,5,278.99,1394.95
3759,1234,4,4,520.29,2081.16
3760,454,9,2,984.09,1968.18
3761,1873,4,4,520.29,2081.16
3762,1438,10,2,851.23,1702.46
3763,1108,16,5,780.63,3903.15
3764,1066,24,5,432.46,2162.3
3765,1071,18,4,469.89,1879.56
3766,276,16,4,780.63,3122.52
3767,738,12,1,202.48,202.48
3768,926,46,2,755.93,1511.86
3769,1194,11,5,460.85,2304.25
3770,211,49,1,493.34,493.34
3771,94,5,4,341.83,1367.32
3772,715,9,1,984.09,984.09
3773,980,19,4,256.7,1026.8
3774,1688,34,4,894.09,3576.36
3775,1845,44,4,386.57,1546.28
3776,1507,36,5,389.19,1945.95
3777,1110,47,4,542.83,2171.32
3778,985,34,4,894.09,3576.36
3779,692,42,5,946.59,4732.95
3780,1770,23,5,616.52,3082.6
3781,520,37,4,709.34,2837.36
3782,452,49,3,493.34,1480.02
3783,1177,34,4,894.09,3576.36
3784,956,11,5,460.85,2304.25
3785,791,32,2,716.4,1432.8
3786,941,3,2,662.25,1324.5
3787,203,5,5,341.83,1709.15
3788,1705,24,3,432.46,1297.38
3789,1163,8,5,34.17,170.85
3790,540,27,4,455.56,1822.24
3791,370,25,3,451.44,1354.32
3792,829,24,1,432.46,432.46
3793,1837,21,4,670.89,2683.56
3794,366,13,1,499.42,499.42
3795,241,14,4,156.09,624.36
3796,735,50,2,441.47,882.94
3797,30,29,5,768.15,3840.75
3798,27,49,2,493.34,986.68
3799,331,42,3,946.59,2839.77
3800,1995,26,2,746.21,1492.42
3801,475,10,1,851.23,851.23
3802,65,15,4,893.72,3574.88
3803,647,17,4,184.12,736.48
3804,734,26,4,746.21,2984.84
3805,1541,46,4,755.93,3023.72
3806,1074,24,2,432.46,864.92
3807,1647,30,2,489.74,979.48
3808,673,27,1,455.56,455.56
3809,1556,16,2,780.63,1561.26
3810,410,41,1,395.57,395.57
3811,547,19,3,256.7,770.1
3812,167,4,3,520.29,1560.87
3813,629,30,4,489.74,1958.96
3814,1031,42,4,946.59,3786.36
3815,1682,5,5,341.83,1709.15
3816,1797,19,3,256.7,770.1
3817,937,33,5,278.99,1394.95
3818,1079,31,1,281.84,281.84
3819,1516,31,1,281.84,281.84
3820,1341,23,3,616.52,1849.56
3821,689,13,3,499.42,1498.26
3822,394,33,2,278.99,557.98
3823,1067,1,1,678.86,678.86
3824,579,10,5,851.23,4256.15
3825,1122,18,1,469.89,469.89
3826,1124,2,5,478.44,2392.2
3827,1453,14,5,156.09,780.45
3828,1375,24,1,432.46,432.46
3829,711,29,4,768.15,3072.6
3830,1767,22,5,599.49,2997.45
3831,1064,30,3,489.74,1469.22
3832,1547,40,3,71.63,214.89
3833,874,19,3,256.7,770.1
3834,1483,4,5,520.29,2601.45
3835,1264,38,1,420.71,420.71
3836,1318,29,4,768.15,3072.6
3837,563,28,5,841.45,4207.25
3838,1572,3,5,662.25,3311.25
3839,371,47,5,542.83,2714.15
3840,1007,33,1,278.99,278.99
3841,495,10,4,851.23,3404.92
3842,1227,22,4,599.49,2397.96
3843,1647,47,3,542.83,1628.49
3844,1409,10,2,851.23,1702.46
3845,1112,49,2,493.34,986.68
3846,330,6,5,676.06,3380.3
3847,1858,25,3,451.44,1354.32
3848,1382,26,2,746.21,1492.42
3849,1746,3,1,662.25,662.25
3850,831,20,1,461.89,461.89
3851,2000,9,2,984.09,1968.18
3852,1907,27,5,455.56,2277.8
3853,904,13,4,499.42,1997.68
3854,1566,10,4,851.23,3404.92
3855,1959,36,5,389.19,1945.95
3856,363,17,2,184.12,368.24
3857,1755,1,1,678.86,678.86
3858,468,11,1,460.85,460.85
3859,1031,17,4,184.12,736.48
3860,733,5,2,341.83,683.66
3861,1901,30,2,489.74,979.48
3862,262,44,4,386.57,1546.28
3863,411,8,1,34.17,34.17
3864,1050,43,4,858.15,3432.6
3865,700,22,5,599.49,2997.45
3866,596,47,3,542.83,1628.49
3867,1869,31,3,281.84,845.52
3868,399,37,5,709.34,3546.7
3869,51,36,3,389.19,1167.57
3870,897,41,3,395.57,1186.71
3871,1259,34,2,894.09,1788.18
3872,907,43,5,858.15,4290.75
3873,1310,34,3,894.09,2682.27
3874,1230,39,2,547.18,1094.36
3875,814,15,1,893.72,893.72
3876,59,28,4,841.45,3365.8
3877,535,18,3,469.89,1409.67
3878,596,33,3,278.99,836.97
3879,745,32,4,716.4,2865.6
3880,995,4,5,520.29,2601.45
3881,188,20,3,461.89,1385.67
3882,1504,7,2,808.49,1616.98
3883,1889,36,2,389.19,778.38
3884,341,15,2,893.72,1787.44
3885,1931,30,2,489.74,979.48
3886,79,7,5,808.49,4042.45
3887,1752,33,3,278.99,836.97
3888,1551,27,4,455.56,1822.24
3889,580,27,5,455.56,2277.8
3890,708,22,3,599.49,1798.47
3891,206,6,2,676.06,1352.12
3892,296,11,5,460.85,2304.25
3893,1126,31,1,281.84,281.84
3894,955,50,3,441.47,1324.41
3895,1897,4,4,520.29,2081.16
3896,1367,26,4,746.21,2984.84
3897,611,10,4,851.23,3404.92
3898,1783,31,1,281.84,281.84
3899,1551,22,3,599.49,1798.47
3900,952,8,3,34.17,102.51
3901,709,16,4,780.63,3122.52
3902,12,32,4,716.4,2865.6
3903,1878,38,2,420.71,841.42
3904,993,26,4,746.21,2984.84
